Species,month,wnv_density,spray_indicator,avg_temp,avg_dewpt,avg_wetbulb,tot_precip,avg_windspeed,WnvPresent
CULEX RESTUANS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX SALINARIUS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,1,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,1,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,0,1,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,1
CULEX RESTUANS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX TERRITANS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,1,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,1,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,0,1,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,1,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,0,1,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,1,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,1,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,1,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,0,1,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX TERRITANS,7,0,1,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS,7,1,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX RESTUANS,7,0,0,71.51612903225806,56.91935483870968,62.82258064516129,2.35,7.201612903225806,0
CULEX PIPIENS/RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,0,1,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,0,1,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,0,1,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,1
CULEX RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,1
CULEX PIPIENS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX TERRITANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,1,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX SALINARIUS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,2,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX RESTUANS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS,7,0,0,70.45161290322581,56.0,62.0,2.105,7.724193548387097,0
CULEX PIPIENS/RESTUANS,7,1,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,1,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,1,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,1,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,1,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,0,1,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,1,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,1,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,1,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,1,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,0,1,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,1,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,1,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,1,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,1,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,1,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,1,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,1,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,1,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX TERRITANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,2,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
CULEX PIPIENS/RESTUANS,7,0,0,70.1774193548387,56.08064516129032,61.903225806451616,1.965,7.3435483870967735,0
